stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1942,1079,King Edward at Chippendale SB - #1079,,42.964385,-81.20833,,,,,,0
656,1080,King at Clarence EB - #1080,,42.983335,-81.245868,,,,,,0
1944,1082,King Edward at Eagle SB - #1082,,42.963123,-81.207767,,,,,,0
1945,1083,King Edward at Echo SB - #1083,,42.966097,-81.209213,,,,,,0
1946,1084,Kingsway at Oakridge EB - #1084,,42.977778,-81.294035,,,,,,0
1947,1085,Kingsway at Oakridge WB - #1085,,42.977689,-81.294624,,,,,,0
655,1086,King at Richmond EB - #1086,,42.982623,-81.248536,,,,,,0
1948,1087,King Edward at Scenic NB - #1087,,42.967366,-81.210686,,,,,,0
1949,1088,King Edward at Scenic SB - #1088,,42.967282,-81.210728,,,,,,0
11,1089,King Edward at Thompson SB - #1089,,42.969234,-81.212795,,,,,,0
1950,1090,King Edward at Vermont Ave NB - #1090,,42.965959,-81.208889,,,,,,0
1951,1091,Kingsway at Wonderland EB - #1091,,42.978802,-81.290458,,,,,,0
1952,1092,Kingsway at Wonderland WB - #1092,,42.978844,-81.290607,,,,,,0
1,1093,Kipps at Adelaide EB - #1093,,43.01807,-81.244059,,,,,,0
1953,1094,Kipps at Arbour Glen EB - #1094,,43.021146,-81.233784,,,,,,0
1954,1095,Kipps at Barker EB - #1095,,43.020271,-81.236561,,,,,,0
1955,1096,Kipps at Belfield EB - #1096,,43.019017,-81.240873,,,,,,0
1956,1097,Kipps at Briarhill EB - #1097,,43.022453,-81.229344,,,,,,0
1960,1104,Talbot College NB - #1104,,43.007611,-81.269936,,,,,,0
1961,1105,Langarth at Holborn WB - #1105,,42.964875,-81.262683,,,,,,0
1963,1107,Lawson at Banting EB - #1107,,42.999543,-81.304563,,,,,,0
1964,1108,Lawson at Banting WB - #1108,,42.999634,-81.304529,,,,,,0
1965,1109,Lawson at Denlaw EB - #1109,,42.997874,-81.306513,,,,,,0
1966,1110,Lawson at Limberlost WB - #1110,,42.99789,-81.306596,,,,,,0
1974,1118,Limberlost at Ardsley NB - #1118,,43.00247,-81.309096,,,,,,0
1975,1119,Limberlost north of Ardsley SB - #1119,,43.002366,-81.309254,,,,,,0
1976,1120,Limberlost between Lawson and Ardsley NB - #1120,,42.999973,-81.308371,,,,,,0
1977,1121,Limberlost south of Ardsley SB - #1121,,42.999916,-81.308442,,,,,,0
1980,1124,Limberlost at Gainsborough NB - #1124,,43.005037,-81.309399,,,,,,0
1981,1125,Limberlost at Gainsborough SB - #1125,,43.004912,-81.309452,,,,,,0
1985,1131,MacKay at Emery SB - #1131,,42.963916,-81.264329,,,,,,0
1986,1132,Maitland at Regent SB - #1132,,43.00902,-81.248152,,,,,,0
1987,1133,Manitoulin at Tweedsmuir NB - #1133,,42.982666,-81.181256,,,,,,0
1991,1137,Marconi at Noel SB - #1137,,42.990376,-81.164965,,,,,,0
1993,1138,Marconi at Railton WB - #1138,,42.986971,-81.152882,,,,,,0
1994,1139,Marconi at Trafalgar SB - #1139,,42.992638,-81.167302,,,,,,0
1996,1140,Masonville Place Stop #1 - #1140,,43.025446,-81.281591,,,,,,0
149,1141,Masonville Place Stop #2 - #1141,,43.025666,-81.281723,,,,,,0
374,1142,Masonville Place Stop #3 - #1142,,43.02586,-81.281823,,,,,,0
47,1143,Masonville Place Stop #4 - #1143,,43.025883,-81.28161,,,,,,0
150,1144,Masonville Place Stop #5 - #1144,,43.025452,-81.281354,,,,,,0
1997,1145,Masonville Place Stop #6 - #1145,,43.025437,-81.281381,,,,,,0
2002,1155,McNay at Cheapside SB - #1155,,43.011816,-81.221157,,,,,,0
2003,1156,McNay at Huron NB - #1156,,43.016992,-81.223656,,,,,,0
2004,1157,McNay at Huron SB - #1157,,43.01692,-81.223727,,,,,,0
971,1159,McNay at Melsandra SB - #1159,,43.020562,-81.226064,,,,,,0
2007,1161,McNay at Rock SB - #1161,,43.015513,-81.222983,,,,,,0
2008,1162,McNay north of Victoria NB - #1162,,43.014689,-81.222497,,,,,,0
2009,1163,McNay at Victoria SB - #1163,,43.013474,-81.221978,,,,,,0
2010,1164,McNay south of Victoria NB - #1164,,43.013697,-81.222006,,,,,,0
2011,1165,Meadowgate at Reardon NB - #1165,,42.963084,-81.180223,,,,,,0
2013,1168,Meg at Exeter NB - #1168,,42.925081,-81.231996,,,,,,0
2014,1169,Meg at Exeter SB - #1169,,42.925303,-81.232154,,,,,,0
972,1170,Melsandra at Briarhill WB - #1170,,43.019908,-81.228117,,,,,,0
973,1171,Melsandra at Sussex WB - #1171,,43.018891,-81.231867,,,,,,0
262,1173,Talbot College - #1173,,43.008224,-81.270543,,,,,,0
685,1174,Millbank at Ashbury SB - #1174,,42.942113,-81.202548,,,,,,0
720,1175,687 Millbank - #1175,,42.940822,-81.200906,,,,,,0
686,1176,Millbank at Bexhill  SB - #1176,,42.941025,-81.201199,,,,,,0
719,1177,Millbank at Bexhill  NB - #1177,,42.938394,-81.200185,,,,,,0
687,1178,720 Millbank - #1178,,42.938947,-81.200415,,,,,,0
721,1179,Millbank at Bridington NB - #1179,,42.942167,-81.202469,,,,,,0
678,1180,Millbank at Downing NB - #1180,,42.946786,-81.211933,,,,,,0
684,1181,Millbank at Dudley NB - #1181,,42.94404,-81.20437,,,,,,0
722,1182,Millbank at Dudley SB - #1182,,42.944011,-81.204454,,,,,,0
728,1183,131 Millbank - #1183,,42.946075,-81.211972,,,,,,0
723,1185,Millbank at Harrow  NB - #1185,,42.945846,-81.204681,,,,,,0
681,1186,Millbank at Parliament EB - #1186,,42.952091,-81.20796,,,,,,0
725,1187,Millbank at Parliament WB - #1187,,42.952118,-81.20764,,,,,,0
677,1188,Millbank at Southdale NB - #1188,,42.945211,-81.21175,,,,,,0
683,1189,Millbank at Southdale SB - #1189,,42.944955,-81.211803,,,,,,0
729,1190,Laurier Secondary School - #1190,,42.94561,-81.204729,,,,,,0
724,1191,Millbank at Shaftsbury east NB - #1191,,42.950273,-81.205551,,,,,,0
682,1192,Millbank at Shaftsbury east SB - #1192,,42.950104,-81.205462,,,,,,0
680,1193,Millbank at Shaftsbury NB - #1193,,42.949798,-81.210517,,,,,,0
726,1194,Millbank at Shaftsbury west SB - #1194,,42.949744,-81.210611,,,,,,0
679,1195,Millbank at Stanhope NB - #1195,,42.948279,-81.21163,,,,,,0
2015,1199,Montabello at Fundy NB - #1199,,42.978533,-81.178654,,,,,,0
2016,1200,Montabello at Gore NB - #1200,,42.977249,-81.178022,,,,,,0
2018,1206,Montabello at Tweedsmuir NB - #1206,,42.979914,-81.179396,,,,,,0
2019,1207,Mornington at Connaught EB - #1207,,43.003582,-81.211879,,,,,,0
2020,1208,Mornington east of Connaught WB - #1208,,43.003289,-81.212212,,,,,,0
2022,1209,Mornington at Curry WB - #1209,,43.002531,-81.217507,,,,,,0
2023,1210,Mornington at Glasgow WB - #1210,,43.00138,-81.221542,,,,,,0
2027,1214,632 Mornington - #1214,,43.00644,-81.212786,,,,,,0
2028,1215,Mornington at Oxford NB - #1215,,43.006934,-81.212908,,,,,,0
2029,1216,600 Mornington SB - #1216,,43.005277,-81.212194,,,,,,0
277,1217,Mornington at Salisbury EB - #1217,,43.002589,-81.214663,,,,,,0
278,1218,Mornington at Salisbury WB - #1218,,43.002796,-81.215322,,,,,,0
2030,1219,Mornington at Strand EB - #1219,,43.001751,-81.219938,,,,,,0
48,1222,Natural Science - #1222,,43.010172,-81.273174,,,,,,0
2032,1225,342 Neptune - #1225,,42.993231,-81.13926,,,,,,0
2033,1226,Neptune at Sovereign NB - #1226,,42.989696,-81.137591,,,,,,0
2034,1227,396 Neptune NB - #1227,,42.995874,-81.140651,,,,,,0
613,1228,Newbold at Adelaide EB - #1228,,42.934315,-81.208905,,,,,,0
350,1229,Newbold at Bessemer EB - #1229,,42.934002,-81.211509,,,,,,0
614,1231,Newbold at Consortium EB - #1231,,42.934763,-81.20534,,,,,,0
615,1232,Newbold at Towerline EB - #1232,,42.93529,-81.201678,,,,,,0
2036,1234,Nixon at Creston SB - #1234,,42.944628,-81.237278,,,,,,0
2037,1235,Nixon at Eden NB - #1235,,42.946199,-81.237585,,,,,,0
2038,1236,Nixon at Southdale SB - #1236,,42.943059,-81.236891,,,,,,0
2039,1237,Nixon at Southdale NB - #1237,,42.94292,-81.236739,,,,,,0
2040,1238,Noel at Bow EB - #1238,,42.990022,-81.161463,,,,,,0
314,1240,Notre Dame at Viscount SB - #1240,,42.94825,-81.270439,,,,,,0
2043,1244,Oakville at Chippewa NB - #1244,,43.029372,-81.19657,,,,,,0
285,1245,Oakville at Huron NB - #1245,,43.027589,-81.192298,,,,,,0
2044,1246,Oakville at Tilipe NB - #1246,,43.028653,-81.193699,,,,,,0
190,1249,Osgoode east of Adelaide EB - #1249,,42.937583,-81.208226,,,,,,0
1154,1250,Osgoode west of Adelaide EB - #1250,,42.938882,-81.210941,,,,,,0
711,1251,Osgoode at Breckenridge EB - #1251,,42.937553,-81.217407,,,,,,0
694,1252,Osgoode at Breckenridge WB - #1252,,42.93763,-81.217447,,,,,,0
693,1253,Osgoode at Fitzroy WB - #1253,,42.937771,-81.214978,,,,,,0
713,1254,Osgoode at Kinburn EB - #1254,,42.937955,-81.213015,,,,,,0
1144,1255,Osgoode at Kinburn WB - #1255,,42.939015,-81.21095,,,,,,0
692,1256,1081 Osgoode WB - #1256,,42.938117,-81.212643,,,,,,0
712,1257,Osgoode at Metcalfe EB - #1257,,42.937637,-81.215597,,,,,,0
715,1258,Osgoode at Woodrow EB - #1258,,42.938591,-81.206426,,,,,,0
691,1259,Osgoode at Woodrow WB - #1259,,42.938269,-81.206641,,,,,,0
82,1260,Oxford at Adelaide EB - #1260,,42.99992,-81.237831,,,,,,0
63,1261,Oxford at Adelaide WB - #1261,,43.000109,-81.237837,,,,,,0
957,1262,Oxford at St. Andrews EB - #1262,,42.992511,-81.262967,,,,,,0
951,1263,Oxford at Beaverbrook EB - #1263,,42.987116,-81.281374,,,,,,0
905,1264,Oxford west of Beaverbrook WB - #1264,,42.986398,-81.284148,,,,,,0
904,1265,Oxford east of Beaverbrook WB - #1265,,42.987331,-81.280986,,,,,,0
954,1266,Oxford at Britannia EB - #1266,,42.989831,-81.272053,,,,,,0
949,1268,Oxford at Capulet Lane EB - #1268,,42.982657,-81.296316,,,,,,0
906,1269,Oxford at Capulet Lane WB - #1269,,42.983137,-81.295367,,,,,,0
952,1270,Chelsey Park Retirement Home - #1270,,42.988137,-81.277858,,,,,,0
903,1271,Oxford at Cherryhill Blvd WB - #1271,,42.988906,-81.275677,,,,,,0
953,1272,Oxford at Cherryhill Blvd EB - #1272,,42.988555,-81.276434,,,,,,0
2046,1273,Oxford east of Clarke EB - #1273,,43.016547,-81.180449,,,,,,0
2047,1274,General Dynamics Gate 1 WB - #1274,,43.01769,-81.176831,,,,,,0
2048,1275,General Dynamics Gate 1 EB - #1275,,43.017621,-81.176624,,,,,,0
2050,1276,Oxford west of Clarke EB - #1276,,43.015147,-81.185342,,,,,,0
2051,1277,Oxford at 3M WB - #1277,,43.015335,-81.185152,,,,,,0
2052,1278,Oxford at Clemens EB - #1278,,43.006137,-81.216628,,,,,,0
883,1279,Oxford at Clemens WB - #1279,,43.006156,-81.216871,,,,,,0
824,1280,Oxford at Colborne EB - #1280,,42.997644,-81.245728,,,,,,0
893,1281,Oxford at Colborne WB - #1281,,42.997886,-81.245338,,,,,,0
827,1285,Oxford at Elizabeth EB - #1285,,43.000833,-81.234811,,,,,,0
890,1286,Oxford at Elizabeth WB - #1286,,43.00104,-81.234328,,,,,,0
828,1287,Oxford at Elliott EB - #1287,,43.001599,-81.2321,,,,,,0
889,1288,Oxford at Elliott WB - #1288,,43.001825,-81.231662,,,,,,0
835,1289,Oxford at Empire EB - #1289,,43.006964,-81.213768,,,,,,0
900,1290,Oxford at Fernely WB - #1290,,42.991842,-81.26563,,,,,,0
944,1291,Oxford at Fiddlers Green EB - #1291,,42.976309,-81.318179,,,,,,0
910,1292,Oxford at Fiddlers Green WB - #1292,,42.976606,-81.317731,,,,,,0
832,1293,Oxford at Fleet EB - #1293,,43.004968,-81.220662,,,,,,0
946,1294,Oxford at Freele EB - #1294,,42.978416,-81.310941,,,,,,0
909,1295,Oxford at Freele WB - #1295,,42.978637,-81.310731,,,,,,0
829,1296,Oxford at Gammage EB - #1296,,43.002591,-81.228723,,,,,,0
888,1297,Oxford at Gammage WB - #1297,,43.002899,-81.228015,,,,,,0
959,1298,Oxford at St. George EB - #1298,,42.994743,-81.255576,,,,,,0
896,1299,Oxford at St. George WB - #1299,,42.994758,-81.255944,,,,,,0
2058,1300,General Dynamics Gate 4 - #1300,,43.01888,-81.172206,,,,,,0
2057,1301,Oxford at General Dynamics Main Gate - #1301,,43.019425,-81.170703,,,,,,0
2056,1302,2035 Oxford - #1302,,43.019868,-81.16872,,,,,,0
898,1303,Oxford & Grace St WB - #1303,,42.992617,-81.262911,,,,,,0
945,1304,Oxford at Guildwood Gate EB - #1304,,42.97745,-81.314125,,,,,,0
908,1305,Oxford at Guildwood Blvd WB - #1305,,42.980049,-81.305883,,,,,,0
269,1306,Oxford at Guildwood Gate WB - #1306,,42.977515,-81.314731,,,,,,0
837,1307,Oxbury Centre - #1307,,43.007889,-81.210425,,,,,,0
62,1308,Oxford at Highbury WB - #1308,,43.008198,-81.209901,,,,,,0
243,1309,Oxford at Highbury EB - #1309,,43.008538,-81.208231,,,,,,0
880,1310,John Paul Secondary School - #1310,,43.008983,-81.2073,,,,,,0
463,1311,Oxford at Hyde Park EB - #1311,,42.975591,-81.320655,,,,,,0
268,1312,Oxford at Hyde Park WB - #1312,,42.975275,-81.322369,,,,,,0
2059,1313,Oxford east of Industrial EB - #1313,,43.021161,-81.164167,,,,,,0
2060,1314,Oxford at Industrial WB - #1314,,43.020498,-81.166915,,,,,,0
2061,1315,Oxford west of Industrial EB - #1315,,43.020401,-81.16688,,,,,,0
947,1316,Oxford at Juniper EB - #1316,,42.979571,-81.30685,,,,,,0
948,1317,Oxford at Laruel EB - #1317,,42.98131,-81.300912,,,,,,0
907,1318,Oxford at Laurel WB - #1318,,42.981567,-81.30059,,,,,,0
884,1319,Oxford at Lyman WB - #1319,,43.005299,-81.219749,,,,,,0
825,1320,Oxford at Maitland EB - #1320,,42.998642,-81.242401,,,,,,0
892,1321,Oxford at Maitland WB - #1321,,42.998552,-81.243088,,,,,,0
836,1322,Oxford at Mornington EB - #1322,,43.00738,-81.212057,,,,,,0
882,1323,Oxford at Oakside WB - #1323,,43.007013,-81.213901,,,,,,0
934,1324,Oxford at Old Hunt EB - #1324,,42.972605,-81.331086,,,,,,0
913,1325,Oxford at Old Hunt WB - #1325,,42.972682,-81.331109,,,,,,0
460,1326,Oxford at Platts Lane WB - #1326,,42.989933,-81.272489,,,,,,0
950,1327,Oxford at Proudfoot Lane EB - #1327,,42.985262,-81.287429,,,,,,0
255,1328,Oxford at Proudfoot WB - #1328,,42.985491,-81.287381,,,,,,0
831,1329,Oxford at Quebec EB - #1329,,43.003786,-81.224718,,,,,,0
886,1330,Oxford at Quebec WB - #1330,,43.003936,-81.22446,,,,,,0
955,1331,Oxford at Rathowen EB - #1331,,42.990925,-81.268407,,,,,,0
901,1332,Oxford at Rathowen WB - #1332,,42.991005,-81.268365,,,,,,0
241,1333,Oxford at Richmond EB - #1333,,42.995586,-81.252763,,,,,,0
253,1334,Oxford at Richmond WB - #1334,,42.995433,-81.253762,,,,,,0
879,1336,Oxford at Roehampton WB - #1336,,43.010051,-81.203514,,,,,,0
936,1337,Oxford at Royal York EB - #1337,,42.974746,-81.323709,,,,,,0
911,1338,Oxford at Royal York WB - #1338,,42.974646,-81.324364,,,,,,0
935,1339,St Aidens Church - #1339,,42.973813,-81.326909,,,,,,0
912,1340,Marie Curie School - #1340,,42.973802,-81.327313,,,,,,0
933,1341,Oxford at Sanatorium EB - #1341,,42.971955,-81.333339,,,,,,0
839,1343,Oxford at Second EB - #1343,,43.012141,-81.19586,,,,,,0
489,1344,Oxford at Fanshawe College Blvd WB - #1344,,43.012511,-81.195051,,,,,,0
833,1345,Oxford at Spittal EB - #1345,,43.005337,-81.219336,,,,,,0
830,1346,Oxford at Sterling EB - #1346,,43.003347,-81.226199,,,,,,0
887,1347,Oxford at Sterling WB - #1347,,43.003349,-81.226471,,,,,,0
2062,1348,Oxford at Strand EB - #1348,,43.004494,-81.222268,,,,,,0
885,1349,Oxford at Stuart WB - #1349,,43.004707,-81.221764,,,,,,0
958,1350,Oxford at Talbot EB - #1350,,42.993941,-81.258169,,,,,,0
897,1351,Oxford at Talbot WB - #1351,,42.994224,-81.257846,,,,,,0
840,1352,Oxford at Third EB - #1352,,43.013429,-81.191453,,,,,,0
2063,1353,Oxford at Third WB - #1353,,43.013802,-81.190523,,,,,,0
823,1354,Oxford at Waterloo EB - #1354,,42.996846,-81.248395,,,,,,0
894,1355,Oxford at Waterloo WB - #1355,,42.997142,-81.247865,,,,,,0
822,1356,Oxford at Wellington EB - #1356,,42.996041,-81.251186,,,,,,0
895,1357,Oxford at Wellington WB - #1357,,42.996245,-81.250872,,,,,,0
956,1358,Oxford at Wharncliffe EB - #1358,,42.992073,-81.264464,,,,,,0
899,1359,Oxford at Wharncliffe WB - #1359,,42.992133,-81.264637,,,,,,0
826,1360,Oxford at William EB - #1360,,42.9993,-81.240156,,,,,,0
891,1361,Oxford at William WB - #1361,,42.999381,-81.240321,,,,,,0
881,1362,Oxford at Wistow WB - #1362,,43.00755,-81.211851,,,,,,0
238,1363,Oxford at Wonderland EB - #1363,,42.984173,-81.29128,,,,,,0
257,1364,Oxford at Wonderland WB - #1364,,42.984031,-81.292317,,,,,,0
2064,1371,Page at Vetrans WB - #1371,,43.016019,-81.15896,,,,,,0
116,1373,Parkwood Hospital Main Entrance WB - #1373,,42.956426,-81.22502,,,,,,0
2068,1376,Parkwood Hospital at  Western Counties Rd WB - #1376,,42.956614,-81.22348,,,,,,0
1120,1378,Perth Dr at Windermere NB - #1378,,43.01492,-81.274939,,,,,,0
1121,1379,Perth at Windermere SB - #1379,,43.014975,-81.275094,,,,,,0
1130,1383,Phillbrook at Phillbrook - #1383,,43.037281,-81.263101,,,,,,0
1132,1385,Phillbrook at Silverbrook WB - #1385,,43.038474,-81.258745,,,,,,0
2078,1389,Platts Lane at Cherryhill Place NB - #1389,,42.991765,-81.272751,,,,,,0
2079,1390,Platts Lane at Cherryhill Place SB - #1390,,42.991966,-81.273038,,,,,,0
127,1391,Platts Lane at Oxford NB - #1391,,42.990499,-81.272074,,,,,,0
138,1392,Platts Lane at Oxford SB - #1392,,42.990316,-81.272041,,,,,,0
2080,1393,Platts Lane at Trott NB - #1393,,42.995535,-81.274696,,,,,,0
2081,1394,Platts Lane at Trott SB - #1394,,42.995009,-81.274594,,,,,,0
2082,1399,Pond Mills at Ailsa SB - #1399,,42.970378,-81.204489,,,,,,0
2083,1400,Pond Mills at Banbury NB - #1400,,42.956785,-81.199411,,,,,,0
993,1401,Pond Mills at Banbury SB - #1401,,42.957486,-81.199719,,,,,,0
618,1402,Pond Mills south of Bradley SB - #1402,,42.940033,-81.192238,,,,,,0
619,1405,Pond Mills at Buchanan SB - #1405,,42.935958,-81.191411,,,,,,0
2084,1406,Pond Mills at Burlinton Gate NB - #1406,,42.963757,-81.201037,,,,,,0
2085,1407,Pond Mills at Cleveland NB - #1407,,42.96746,-81.202057,,,,,,0
2086,1408,Pond Mills at Cleveland SB - #1408,,42.967599,-81.202236,,,,,,0
2087,1409,Pond Mills at Commissioners NB - #1409,,42.962133,-81.200663,,,,,,0
992,1410,Pond Mills north of Deveron SB - #1410,,42.960494,-81.200409,,,,,,0
994,1411,Pond Mills south of Deveron SB - #1411,,42.955138,-81.198965,,,,,,0
2089,1412,Pond Mills atThompson NB - #1412,,42.97274,-81.209805,,,,,,0
621,1413,Pond Mills at Enterprise SB - #1413,,42.932011,-81.191569,,,,,,0
997,1414,Pond Mills at Millers SB - #1414,,42.949311,-81.195525,,,,,,0
1108,1415,450 Pond Mills - #1415,,42.953063,-81.196476,,,,,,0
996,1416,Pond Mills at Millridge SB - #1416,,42.950517,-81.196272,,,,,,0
1109,1417,Pond Mills at Millridge NB - #1417,,42.951371,-81.196403,,,,,,0
995,1418,492 Pond Mills - #1418,,42.953053,-81.196603,,,,,,0
1110,1419,Pond Mills at Commissioners NB - #1419,,42.960678,-81.200278,,,,,,0
2090,1420,Pond Mills at Pondview NB - #1420,,42.949301,-81.195321,,,,,,0
15,1421,Pond Mills at Scenic NB - #1421,,42.971897,-81.207463,,,,,,0
2092,1423,Proudfoot at Beaverbrook EB - #1423,,42.984089,-81.281458,,,,,,0
2093,1424,Proudfoot at Beaverbrook WB - #1424,,42.984185,-81.28149,,,,,,0
3503,1425,Proudfoot at Beaverbrook SB - #1425,,42.989486,-81.290155,,,,,,0
2096,1427,Proudfoot north of Farrah NB - #1427,,42.988837,-81.289729,,,,,,0
2097,1428,Proudfoot at Farrah SB - #1428,,42.98627,-81.288546,,,,,,0
2098,1429,Proudfoot at Farrah NB - #1429,,42.987136,-81.288882,,,,,,0
2099,1430,Proudfoot north of Oxford NB - #1430,,42.9861,-81.288366,,,,,,0
274,1431,Proudfoot at Oxford SB - #1431,,42.984805,-81.287837,,,,,,0
2100,1432,Proudfoot south of Oxford NB - #1432,,42.984669,-81.28764,,,,,,0
2103,1434,Quebec at Dufferin SB - #1434,,42.99448,-81.219981,,,,,,0
276,1435,Quebec at Dundas NB - #1435,,42.992891,-81.219093,,,,,,0
2104,1436,Quebec at Elias NB - #1436,,42.997177,-81.221188,,,,,,0
2105,1437,Quebec at Elias SB - #1437,,42.996906,-81.221212,,,,,,0
2106,1438,Quebec at Lorne NB - #1438,,42.995928,-81.220581,,,,,,0
2107,1439,Quebec at Lorne SB - #1439,,42.995327,-81.220397,,,,,,0
2108,1440,Quebec at Mornington SB - #1440,,43.000372,-81.222939,,,,,,0
2109,1441,Quebec at Queens NB - #1441,,42.993921,-81.219616,,,,,,0
752,1442,Queens at Clarence WB - #1442,,42.98586,-81.247506,,,,,,0
458,1443,Queens at Ridout WB - #1443,,42.98368,-81.254207,,,,,,0
2112,1445,Railton at Kennedy Place SB - #1445,,42.994444,-81.152093,,,,,,0
2113,1446,Railton at Portsmouth SB - #1446,,42.988241,-81.150232,,,,,,0
2114,1447,Railton at Saddy SB - #1447,,42.990818,-81.151272,,,,,,0
2122,1454,Reardon at Rothwell WB - #1454,,42.962015,-81.176893,,,,,,0
2123,1455,Regent at Maitland WB - #1455,,43.008797,-81.247692,,,,,,0
2124,1456,Regent at William EB - #1456,,43.009425,-81.245384,,,,,,0
766,1460,Richmond at Canterbury NB - #1460,,43.019282,-81.277079,,,,,,0
2126,1463,Richmond at Central SB - #1463,,42.990176,-81.250873,,,,,,0
105,1464,Richmond at Cheapside NB - #1464,,43.001527,-81.256205,,,,,,0
110,1465,Richmond at Cheapside SB - #1465,,43.001785,-81.25651,,,,,,0
820,1467,Richmond at Dufferin SB - #1467,,42.986306,-81.250755,,,,,,0
2127,1475,Richmond at Grey SB - #1475,,42.976781,-81.246257,,,,,,0
759,1476,Richmond at Grosvenor NB - #1476,,43.000039,-81.255383,,,,,,0
815,1477,Richmond at Grosvenor SB - #1477,,42.999325,-81.255246,,,,,,0
2128,1478,Richmond north of Horton NB - #1478,,42.979378,-81.247439,,,,,,0
2129,1479,Richmond at Horton SB - #1479,,42.979296,-81.247519,,,,,,0
2130,1480,Richmond south Horton NB - #1480,,42.978707,-81.247083,,,,,,0
762,1481,Richmond at Huron NB - #1481,,43.007342,-81.259406,,,,,,0
812,1482,Richmond at Huron SB - #1482,,43.007167,-81.259424,,,,,,0
755,1483,Richmond at Hyman NB - #1483,,42.991222,-81.250886,,,,,,0
803,1485,Richmond at Jacksway SB - #1485,,43.023201,-81.28093,,,,,,0
758,1486,Richmond at St. James NB - #1486,,42.997499,-81.254137,,,,,,0
816,1487,Richmond at St. James SB - #1487,,42.997724,-81.254361,,,,,,0
753,1488,Richmond at Kent NB - #1488,,42.988374,-81.250678,,,,,,0
2131,1489,Richmond at Kent SB - #1489,,42.988156,-81.250752,,,,,,0
2132,1490,Richmond at King NB - #1490,,42.98234,-81.2489,,,,,,0
818,1493,Richmond at Mill SB - #1493,,42.992941,-81.251948,,,,,,0
104,1494,Richmond at Oxford NB - #1494,,42.995977,-81.253301,,,,,,0
111,1495,Richmond at Oxford SB - #1495,,42.994909,-81.252915,,,,,,0
756,1496,Richmond at Pall Mall NB - #1496,,42.992773,-81.251649,,,,,,0
2135,1497,Richmond at Parkdale Ave SB - #1497,,43.011195,-81.263629,,,,,,0
193,1501,Richmond at Queens NB - #1501,,42.985456,-81.250388,,,,,,0
2137,1502,Richmond north of Raymond NB - #1502,,43.013188,-81.265588,,,,,,0
2138,1503,Richmond north of Raymond SB - #1503,,43.012999,-81.26554,,,,,,0
761,1506,Richmond at Regent NB - #1506,,43.005693,-81.25836,,,,,,0
804,1508,Richmond at Shavian SB - #1508,,43.021409,-81.279995,,,,,,0
2141,1509,Richmond at Simcoe NB - #1509,,42.977308,-81.246413,,,,,,0
2142,1510,Richmond at Simcoe SB - #1510,,42.977941,-81.246863,,,,,,0
767,1511,Richmond at Sunnyside NB - #1511,,43.02172,-81.279942,,,,,,0
2143,1512,Richmond at University NB - #1512,,43.008865,-81.261028,,,,,,0
2144,1513,Richmond at University SB - #1513,,43.009232,-81.261626,,,,,,0
760,1514,Richmond at Victoria NB - #1514,,43.003609,-81.257279,,,,,,0
814,1515,Richmond at Victoria SB - #1515,,43.003846,-81.257557,,,,,,0
765,1516,Richmond at Westchester NB - #1516,,43.018073,-81.274989,,,,,,0
806,1518,Richmond at Western SB - #1518,,43.019685,-81.278143,,,,,,0
805,1519,1548 Richmond - #1519,,43.018984,-81.276938,,,,,,0
764,1520,Richmond north of Windermere NB - #1520,,43.016808,-81.272741,,,,,,0
1052,1521,Richmond at Windermere SB - #1521,,43.015204,-81.270279,,,,,,0
808,1523,Richmond at Wyndham Gate SB - #1523,,43.017966,-81.275139,,,,,,0
2152,1531,Ridout at Baker NB - #1531,,42.967407,-81.246257,,,,,,0
2153,1532,Ridout at Baseline NB - #1532,,42.960517,-81.242718,,,,,,0
2154,1533,Ridout at Baseline SB - #1533,,42.961246,-81.243171,,,,,,0
2158,1537,Ridout at Craig NB - #1537,,42.974264,-81.249696,,,,,,0
2159,1538,Ridout at Craig SB - #1538,,42.974335,-81.249832,,,,,,0
2160,1539,Ridout at Elmwood SB - #1539,,42.972601,-81.248939,,,,,,0
78,1540,Ridout at Emery NB - #1540,,42.964715,-81.244873,,,,,,0
66,1541,Ridout at Emery SB - #1541,,42.965227,-81.245179,,,,,,0
2163,1544,Ridout & Grand Ave NB - #1544,,42.971431,-81.248245,,,,,,0
2164,1545,Ridout at Hickson NB - #1545,,42.962205,-81.243574,,,,,,0
215,1546,Ridout at Horton SB - #1546,,42.977359,-81.251468,,,,,,0
2165,1547,Ridout at Ingleside NB - #1547,,42.975851,-81.250566,,,,,,0
2167,1549,Ridout at King SB - #1549,,42.982047,-81.253855,,,,,,0
2171,1553,Ridout at Mountsfiled SB - #1553,,42.959504,-81.242285,,,,,,0
2172,1554,Ridout at Rosel SB - #1554,,42.962909,-81.244023,,,,,,0
2173,1555,Ridout at Tecumseh NB - #1555,,42.969427,-81.247221,,,,,,0
2174,1556,Ridout at Tecumseh SB - #1556,,42.969589,-81.247432,,,,,,0
2175,1557,Ridout at Windsor SB - #1557,,42.967104,-81.246159,,,,,,0
87,1558,Ridout at York SB - #1558,,42.980443,-81.253033,,,,,,0
